review,time,category
This is the best cosmetic product i have ever used. Its perfect for my skin type which is oily and its so weightless. Just perfect! ,2018-09-18 16:13:43,Body
I booked this for a trip to the beach side. I still got a shade darker! but it was pretty good,2018-09-18 14:13:21,Body
Bought this because a friend recommended it. It's good for my normal skin. Gets absorbed into skin instantly.,2018-09-17 20:34:21,Body
It's a nice product but I won't recommend it to be used in a humid city like Mumbai since the skin looks greasy in some time.,2018-09-17 06:29:03,Body
The product is gel based and has a matte finish. It blends well into the skin but peels off after sometime.,2018-09-17 05:16:56,Body
It's totally awesome... Best product... I used last one month... Best results...,2018-09-17 04:29:26,Body
"I have always been a sceptic regarding any sort of sunscreen as the humid climate and scorching heat of Kolkata summers can reap off any sort of cream from your face..... But Lotus sunscreen gel spf50 proved me wrong..... I got not a single area of my legs, hands or face tanned while at Goa....all day on the beach..... However, you need to apply it generously on the exposed parts of the body......Love it ♥️♥️♥️",2018-09-16 08:17:50,Body
It's my first sunscreen..does it's job..gives matte finish..very good for oily skin.,2018-09-15 19:15:49,Body
"Finally got a very useful sunscreen for an oily and sensitive skin. Fully satisfied, awesome product.",2018-09-15 08:09:24,Body
"This sunscreen is a really good one, especially for sensitive skin. It is a very light gel format. It really blends well. ",2018-09-14 17:38:02,Body
Very nice sunscreen and it doesn't leave ur skin oily. It has matte finish which most of the sunscreen don't have.,2018-09-13 19:09:06,Body
Please don't use this sunscreen it creates an allergic reaction. So please stop using this sunscreen.,2018-09-13 08:22:30,Body
Its oil-free and helps oily skin a lot. moisturizes and doesn't leave oily residues on the skin,2018-09-22 19:18:26,Body
"I am using it for a month now but I HAVEN'T Saw any change on my face. After applying, it makes my skin look shiny and after few minutes my face becomes oily again. NOT EXPECTED FROM NEUTROGENA PRODUCT.",2018-09-20 03:27:03,Body
This moisturizer is good but if you use it too much on your face it has that oily finish.,2018-09-19 17:36:10,Body
"I have oily skin but sometimes my skin dehydrated. So I need to moisturize my skin even I have 1000% oily skin as well. This is the best that I used in my entire life and I loved it so much, not too thick, not oily at all. I also really love this about is it have SPF.",2018-09-19 16:31:18,Body
I have bought this product and it gave me rashes like pimples not ok for sensitive skin.,2018-09-19 12:05:58,Body
"Bought the product based on the ratings and that it is oil-free and non-comedogenic. However,  the product is actually making my skin more oily. Very Very bad experience, and its causing breakouts after 3-4 days of usage. And all those hypes about non-clogging products, not at all true. wastage of money. ",2018-09-18 17:26:41,Body
this works really well on my face. it is very moisturising and does not make my face greasy at all which was my major concern. I love this product! ,2018-09-18 16:51:07,Body
Mix it with a small quantity of lacto calamine and see the difference. I use it every day and look glowing all day long.,2018-09-16 10:34:29,Body
"its good moisture for oily skin, but its little greasy.I  have had an acne skin, it suits best on my skin so I like it. Mostly I use as a night cream",2018-09-15 13:37:38,Body
After reading all the review i order it and after apply it make my skin so oily and dull and for hiding it I use my face powder and better to use in night and then wash it in. morning,2018-09-14 04:32:37,Body
This product isn't for dry skin!!this product totally makes skin black for dry skin ppl even if we use small quantity...not satisfied:(,2018-09-12 14:22:41,Body
Not at all oil free... Makes my skin so greasy and oily... Not worth the price at all... Doesn't do any good for my skin.,2018-09-11 05:35:00,Body
It is really light and doesn't leave my skin oily. And skin feels super smooth after application ☺️,2018-09-10 13:51:53,Body
"Everyone said it is a good product.. though when I purchase n used, it gives burning sensation on my face when I apply this moisturiser it makes my skin oily...
will not like to buy again.",2018-09-10 11:29:09,Body
"I bought this product because its description says ""oil-free"" but it made my skin very greasy after application. Didn't work for me.",2018-09-08 14:14:18,Body
It absorbs the oil and its best for oily skin.,2018-09-07 18:08:30,Body
I have an oily acne prone skin and had tried Neutrogena's combination skin moisturizer earlier which suited me very well. So I thought the oily skin one would be even more effective. But turns out it makes my skin even more oily and red!,2018-09-06 10:26:02,Body
It is not an oil free moisturiser. Just a normal one.,2018-09-05 14:48:35,Body
"in winter season it is very helpful 
it is easily blend to my skin 
skin is so good and looking smooth 
just go for it",2018-09-05 02:52:38,Body
"I am a huge fan of neutrogena products- I love their facewash, cleansers and sunscreen lotions but this was the worst buy ever. It is listed everywhere for acne prone skin and says it is oil free - but in fact it made my skin more oily than ever before, resulting in breakouts. I did try taking very little product the second time, but it didn't make any difference... I have a combination skin and this creme is just not for me. I have only used it twice on my face and have been using it as a moisturiser for my legs at night since then. ",2018-09-01 19:35:10,Body
perfect job..definitely worth it...one should give it a try!!,2018-08-15 10:14:37,Body
I have been using it for the last two years. Lessens hair fall.  Enhance hair growth. Easily washable.,2018-09-24 17:25:35,Hair
Too watery .. has not shown apt results...,2018-09-24 14:09:13,Hair
It's a good hair serum makes my hair soft but don't work much about my falling hair. I have to use it for a long time.,2018-09-22 19:50:11,Hair
I haven't seen any visible result of hair growth but it has surely reduced the hair fall to a level.,2018-09-21 18:48:23,Hair
It's good tonic for hair smells amazing. Hair fall reduces for some extent. But the packaging is really bad ..It fell down 2times max 3 times and it broke it's neck.,2018-09-20 11:45:01,Hair
"I use biotique products often,they are good, and this hair serum is also very effective worth the cost.",2018-09-20 07:10:20,Hair
The serum is more like a tonic. You're only supposed to apply it to the roots of your hair. Although my hair fall has reduced with continuous usage I don't know about hair growth. I like the product so thumbs up!,2018-09-20 06:38:33,Hair
"Non-oily, the scalp feels refreshing after use.",2018-09-19 18:30:33,Hair
A month or so ago I had a severe case of hair fall due to daily and excessive use of hair dryer and wax. My hair had become so dry and brittle that they world fall out even when I stroked them. So I switched my shampoo to bio kelp by the same brand and used this serum daily which reduced the hair fall drastically within a few days. The serum is non sticky and watery which dries quickly and give volume to hair though do not help in styling.,2018-09-18 12:39:16,Hair
One of best hair tonic.... I just love this... And also it is just too good...,2018-09-18 11:59:46,Hair
Have been using this product for last 15 days regularly...Have seen a very slight reduction in my hair fall may be it will take time...But yes it does what it claims...,2018-09-18 11:57:39,Hair
"This is the best serum I've ever used...It is actually not a serum, but it is like a tonic with a watery texture. It smells great too !!!! I was having terrific hair loss and to my surprise, my hair fall had stopped almost completely!! It provides coolness to the scalp and is very refreshing...I was always a Biotique fan...Very good product but I don't know about the growth factor...Overall good for hair loss and coolness...",2018-09-18 11:03:55,Hair
I wasn't expecting much from this serum because in the past I have used so many good brands' serums for my hair but I didn't notice any great difference but this one is quite good for this price range... Would recommend to all of you...,2018-09-18 09:02:26,Hair
My hair falls fully stop I like so much this serum.,2018-09-18 04:16:40,Hair
It reduces hair fall and hair growth will be improved.,2018-09-17 19:02:43,Hair
Works wonders for your scalp...Voluminizes and is really effective.,2018-09-17 17:18:49,Hair
it's really stimulate my hair growth only 8 times use...I really feel that...,2018-09-17 17:05:58,Hair
I must say.. I can see an immediate relief from hair fall...This is to be applied on the scalp.not on hairs..It has a non-greasy texture..and is light. I use it once or twice in a week during the night..and I can h the difference with two use..,2018-09-17 15:37:56,Hair
